id_pengajuan,nik,nomor_nib,kota,kbli_kode,kbli_deskripsi,skala_usaha,jenis_kur,lama_usaha_bulan,modal_usaha,plafon_diajukan,tenor_bulan,jumlah_tanggungan,ada_npwp,ada_bpjs_tk,total_pendapatan_bulanan,hpp_bulanan,laba_kotor_bulanan,biaya_operasional_bulanan,rata_laba_bersih_bulanan,rata_saldo_harian,total_kredit_3bln,total_debit_3bln,kolektibilitas_slik,total_kredit_aktif_slik,jumlah_fasilitas_slik,status_blacklist,kredit_lunas_sebelumnya,ada_agunan,jenis_agunan,nilai_agunan,rasio_agunan_terhadap_plafon,dti_ratio,label_kelayakan
d579729b-05a0-4e25-be0a-a68dc0743bf0,3185542629926803,2151996584589,Medan,62011,Aktivitas pemrograman komputer,menengah,khusus,46,9495958538,840198711,48,4,Ya,Ya,3079249230,1895179370,1184069860,551926299,64584192,237078150,6996900410,4049587146,1,10441559,4,Tidak,0,Ya,SHGB,1144779615,1.36,0.2846,Disetujui langsung
c8996bf3-3469-43e6-8c77-ad8f921286bc,1794897895741297,0518562396913,Medan,14111,Industri pakaian jadi,menengah,khusus,87,8366473273,1889605885,48,0,Ya,Ya,4997790490,2379748326,2618042164,1081990540,163997301,671886433,17534451235,13366643374,1,11085638,2,Tidak,3,Ya,SHM,4218108811,2.23,0.252,Disetujui langsung
256c641c-965d-4a91-8478-8314935f27dd,7196037252823107,8298380290062,Bogor,62011,Aktivitas pemrograman komputer,mikro,mikro,6,91993536,30712767,36,0,Tidak,Tidak,54681553,37591600,17089953,7618342,1486559,1057455,139622342,112488998,2,93523916,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.6026,Perlu perbaikan profil
0739ae8a-7882-43a8-beb1-8eae7436c508,0440427602492981,5683096644075,Bekasi,14111,Industri pakaian jadi,mikro,super_mikro,6,170673297,36338130,24,2,Tidak,Tidak,53961701,23616064,30345637,6952183,981733,2615292,119074498,72263545,5,46701060,1,Ya,0,Tidak,Tidak ada,0,0.0,1.6194,Ditolak otomatis
f211f44a-ea91-494e-b9cd-453677a71444,4452831746020583,0108817122956,Jakarta,49431,Angkutan barang,mikro,mikro,166,242023857,22473312,24,1,Ya,Ya,144609771,51351816,93257955,28368007,3092906,8137534,337390458,232664439,1,0,0,Tidak,3,Ya,SHM,34656587,1.54,0.3179,Disetujui langsung
3279c2fb-9630-4bb7-99f0-47b0d4c72581,3387852493159180,9759344981074,Malang,96011,Laundri dan binatu,mikro,mikro,111,271028342,13275890,12,3,Ya,Ya,56145417,30029402,26116015,12301671,5759881,2906657,164893678,128891476,1,0,0,Tidak,0,Ya,SHGB,32570008,2.45,0.2017,Disetujui langsung
f0831995-ae79-47ba-8e7f-617d9c095a9d,4425927060084188,4822057908955,Denpasar,49431,Angkutan barang,mikro,mikro,18,94807425,15804300,12,4,Tidak,Tidak,15784456,6375906,9408550,4409359,1401388,1037626,48171072,34571914,3,74801863,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.9868,Perlu perbaikan profil
406cd6c5-f20e-4135-9ada-b7d5319b7ca8,7462888745196314,6963966741563,Medan,14111,Industri pakaian jadi,mikro,super_mikro,11,36601832,45483939,24,4,Tidak,Tidak,15263675,5389334,9874341,5703001,2718295,1699623,55976407,41786188,2,47809935,1,Tidak,0,Tidak,Tidak ada,0,0.0,0.732,Perlu perbaikan profil
db8abfec-5f1b-4453-9a8e-30eec8f68ca8,2562302255190144,2023886544564,Surabaya,43211,Instalasi listrik,kecil,kecil,101,1491628411,269104612,60,1,Ya,Tidak,330706387,171224426,159481961,64059391,15724629,54863599,947323386,626027703,2,0,0,Tidak,1,Ya,SHGB,479026585,1.78,0.2995,Disetujui dengan syarat tambahan
6311640f-d3e2-479d-bb7c-dffcca3462d3,5267127834576008,8634548039448,Yogyakarta,47711,Perdagangan eceran pakaian,kecil,kecil,93,1724632054,148197211,48,3,Tidak,Ya,864105574,583541113,280564461,123247898,12469427,29791505,2166526439,1650850731,1,43727737,3,Tidak,0,Ya,BPKB,327089702,2.21,0.26,Disetujui dengan syarat tambahan
5b7951e9-e746-4957-9f97-109b5b1b5ba8,2339739060504175,1309554979290,Depok,14111,Industri pakaian jadi,kecil,kecil,107,1526981680,158229011,36,2,Tidak,Tidak,842942311,320637519,522304792,200908275,10110700,27022390,3147453820,2958461584,2,76646713,3,Tidak,0,Ya,BPKB,320636147,2.03,0.4564,Disetujui dengan syarat tambahan
96b26e27-838d-4f8a-816d-7fbbfaaeba7a,4488031978586621,6323639858820,Palembang,10311,Industri pengolahan ikan,kecil,kecil,15,914644265,499087317,24,5,Tidak,Tidak,211746414,142487654,69258760,23318733,28354892,35564857,657520986,436332846,3,99061105,3,Tidak,0,Ya,SHM,1005171171,2.01,0.7701,Perlu perbaikan profil
13142002-4164-44d7-81c5-3079ec3b8116,2142582083988602,8187765671560,Surabaya,43211,Instalasi listrik,mikro,super_mikro,49,295789411,49832355,24,0,Tidak,Tidak,91146655,38691706,52454949,30553611,4766480,4351464,291512587,262591118,2,116573534,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.4574,Perlu tinjauan komite
309991be-0797-4ee2-9f30-b812f5a81345,9251575065109010,9539030579789,Surabaya,14111,Industri pakaian jadi,kecil,kecil,25,1676420557,146036801,60,3,Tidak,Tidak,83943132,26292200,57650932,29610964,2414989,6849239,254477384,208336208,3,53254449,3,Ya,0,Ya,SHGB,285618036,1.96,1.0582,Ditolak otomatis
000da1c0-0c2c-4dec-84b0-92b7ba0b1036,3396847498903897,9007119090462,Makassar,43211,Instalasi listrik,mikro,mikro,3,149275215,25656708,36,2,Tidak,Tidak,18663859,11659560,7004299,3408988,890124,1155161,68451374,57028038,3,44173789,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.8407,Perlu perbaikan profil
baac6ecb-9f09-42dd-93fd-778a6b088439,4081334255756255,2442426543149,Bogor,14111,Industri pakaian jadi,mikro,super_mikro,9,2046661,16336832,24,0,Tidak,Tidak,691941,339327,352614,75897,805051,1256120,1808335,1535927,3,139488941,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.8878,Perlu perbaikan profil
afc738d5-a652-4b5d-b5a0-867c3e6f7864,5814679363139166,8304254259705,Denpasar,10311,Industri pengolahan ikan,mikro,super_mikro,91,170732485,33400837,12,5,Ya,Tidak,47744313,22127574,25616739,10891162,10327902,9764139,106248187,60282995,1,31885036,1,Tidak,1,Ya,SHM,65093472,1.95,0.283,Disetujui langsung
029a7d08-2961-4dbb-ab10-0bd21c6d55ce,4681327567226400,1093594977018,Batam,62011,Aktivitas pemrograman komputer,menengah,khusus,91,6132406707,3682258545,36,5,Ya,Ya,622871412,244151279,378720133,156446905,671692268,983825570,1456694956,1269585702,2,5134564,2,Tidak,3,Ya,SHGB,5401228603,1.47,0.1599,Disetujui langsung
4bacfdcc-c046-4471-84a6-3f1c7487e75b,1333329536852398,1367662505103,Bekasi,01111,Pertanian padi,kecil,kecil,26,1778532703,498564499,24,2,Ya,Tidak,341681890,184874220,156807670,93974312,75161332,91937372,1135022309,870105316,1,28315475,2,Tidak,2,Ya,SHM,566008877,1.14,0.2902,Disetujui dengan syarat tambahan
636fb670-579c-4962-9e47-8ac0ae0dc70f,1833844242520298,0578876473797,Surabaya,43211,Instalasi listrik,mikro,super_mikro,212,204798264,18576553,12,3,Ya,Tidak,38783834,15251853,23531981,11691434,7334642,5062345,97377075,75919206,1,30554221,1,Tidak,0,Ya,SHGB,42878721,2.31,0.2216,Disetujui langsung
b716630d-6b98-4b00-9e56-cf3664cfddf4,1031343124428319,4109147624973,Denpasar,49431,Angkutan barang,mikro,mikro,75,278050074,5736012,12,0,Ya,Ya,133393289,70587023,62806266,21046618,1936695,822350,470635070,260933456,1,0,0,Tidak,2,Ya,SHGB,9986732,1.74,0.2592,Disetujui dengan syarat tambahan
0f5d8153-1535-4ebf-8f45-9d751c012f1a,5129630038475324,7448877598402,Batam,10311,Industri pengolahan ikan,mikro,super_mikro,47,231501293,1800236,12,1,Tidak,Tidak,125725689,47587312,78138377,16199222,340923,150675,319048324,189708779,2,47353103,3,Tidak,1,Ya,SHM,3806998,2.11,0.462,Perlu tinjauan komite
9955d3a9-ace1-48c7-8d99-a77b328aedd0,5106663793352629,8130424061145,Jakarta,43211,Instalasi listrik,mikro,super_mikro,34,16025160,20877018,36,0,Tidak,Tidak,5182109,3218839,1963270,1119363,1278103,3980851,11849692,10597655,2,110942504,4,Tidak,1,Tidak,Tidak ada,0,0.0,0.4764,Perlu tinjauan komite
7c8b774c-2b1b-4c6f-acd2-07997cadfda9,1293822114925893,2787525742845,Palembang,47711,Perdagangan eceran pakaian,kecil,kecil,7,1407160835,343984156,36,1,Tidak,Tidak,265708815,128207291,137501524,78002666,11031714,18803012,603347105,478504891,3,117872711,2,Tidak,0,Ya,SHGB,432724361,1.26,0.9095,Perlu perbaikan profil
5ef59ca6-7fbc-4720-ac69-6cc4232023cd,8164337561461646,1624188864867,Yogyakarta,47711,Perdagangan eceran pakaian,mikro,super_mikro,5,179393590,46061541,12,3,Tidak,Tidak,35798536,23520033,12278503,5901140,2846338,897257,77685348,55834736,4,23510348,2,Ya,0,Tidak,Tidak ada,0,0.0,1.416,Ditolak otomatis
866af13a-e62a-488b-b3df-ba1d6b2af56a,6041251084790487,1558531133989,Tangerang,47211,Perdagangan eceran makanan,menengah,khusus,114,4115113429,4167233898,48,2,Ya,Ya,1469302696,640887109,828415587,209639231,399544349,1534147516,3452298285,2759954549,1,0,0,Tidak,1,Ya,SHGB,9164754235,2.2,0.2282,Disetujui langsung
2f17c988-ae1c-42a9-9692-19b03f7dea03,4048135067151991,9833259920605,Bogor,49431,Angkutan barang,kecil,kecil,18,1981217101,116151708,48,0,Ya,Tidak,1015685495,509801750,505883745,166886090,6441476,14326680,2262618621,2050640445,2,139972979,1,Tidak,1,Ya,SHM,272674136,2.35,0.3944,Perlu tinjauan komite
50f936fa-8daf-47d3-88fe-4e979ac537a5,8004279114422141,9388252799401,Bandung,62011,Aktivitas pemrograman komputer,kecil,kecil,51,1328858263,332567213,24,3,Tidak,Tidak,645189398,210456920,434732478,145889067,36510326,40238680,2278549349,1473768736,1,56171872,1,Tidak,1,Ya,BPKB,674933086,2.03,0.3985,Disetujui dengan syarat tambahan
49d66cdc-bc3f-4dfa-b9d8-3a7e14a3f9af,8960474333508651,2013990622758,Yogyakarta,96011,Laundri dan binatu,mikro,mikro,13,135733372,30314542,36,1,Ya,Tidak,68037017,29744074,38292943,16780038,1723778,4742558,181205190,167830738,2,73263666,3,Tidak,1,Tidak,Tidak ada,0,0.0,0.5129,Perlu tinjauan komite
a70eb144-730a-4871-bbd0-d8ea134be63f,1486734096968917,1050632897633,Bandung,01111,Pertanian padi,menengah,khusus,120,4579652054,670981374,36,2,Ya,Tidak,334433795,119149319,215284476,100496371,121630695,187346773,1020390780,971162794,2,0,0,Tidak,2,Ya,BPKB,981418639,1.46,0.1609,Disetujui langsung
f5882acc-73b8-410c-8eb8-b48451b28374,4693846989034892,8334004724156,Jakarta,47211,Perdagangan eceran makanan,mikro,super_mikro,12,224333966,49214366,12,5,Tidak,Tidak,79938425,45277968,34660457,9305548,7832348,7961907,244387386,232220719,2,124664261,3,Tidak,0,Ya,BPKB,97765287,1.99,0.5498,Perlu tinjauan komite
cd0fbb2a-b176-4310-a890-759842169c17,3982608275746073,1538986094784,Tangerang,47211,Perdagangan eceran makanan,kecil,kecil,133,1894803044,476399099,48,1,Ya,Ya,993634526,625443959,368190567,207276081,79253406,114476239,2595782464,2508601726,1,0,0,Tidak,1,Ya,SHM,1030120304,2.16,0.1315,Disetujui langsung
a27a4b20-075c-4216-831d-a94e98bd85c4,0627328506015763,0893980192521,Makassar,10311,Industri pengolahan ikan,mikro,super_mikro,19,211496773,28921741,12,0,Tidak,Tidak,17966016,9675202,8290814,1952733,2449013,1514655,45809014,36529934,3,242582254,2,Ya,0,Tidak,Tidak ada,0,0.0,1.0333,Ditolak otomatis
392012b8-f86e-460b-b0dd-312968feb682,7763537217004295,1054340317416,Bandung,47211,Perdagangan eceran makanan,mikro,mikro,8,197686657,39506235,12,0,Tidak,Tidak,81306344,44306865,36999479,13365568,4750290,823167,285047543,264641048,2,6565182,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.7277,Perlu perbaikan profil
4a8c7c86-4a27-4d5b-86db-456fce96e7ce,9971881062749750,2023235809116,Bekasi,47711,Perdagangan eceran pakaian,mikro,mikro,14,178105825,25439467,24,0,Tidak,Tidak,44492467,17179711,27312756,13862044,2828598,3090158,134624152,91958217,2,90741615,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.3935,Perlu tinjauan komite
7659c909-c6cf-4ab3-bda2-5a04362e874a,5611029618764426,2927254348790,Denpasar,43211,Instalasi listrik,mikro,super_mikro,58,297061163,39558737,12,5,Tidak,Tidak,109364317,57243570,52120747,19576976,6524217,2906483,252529677,212106447,2,60401380,1,Tidak,0,Ya,SHGB,50243427,1.27,0.5305,Perlu tinjauan komite
88c54123-f784-4212-b254-83016458ba15,4166352169153154,4435739833521,Palembang,01111,Pertanian padi,mikro,mikro,175,153090134,9808380,24,3,Ya,Ya,63176690,24876845,38299845,12018779,3293987,3648374,236628994,164264037,1,28748523,4,Tidak,2,Ya,BPKB,16719766,1.7,0.1303,Disetujui langsung
33180c0d-7855-41cd-87fb-82b91ee666ad,8387167657230720,3986773248210,Surabaya,47211,Perdagangan eceran makanan,mikro,super_mikro,64,286426094,23616602,12,0,Ya,Ya,132976322,92802282,40174040,21358149,11139030,6283559,469459702,400938824,1,0,0,Tidak,0,Ya,BPKB,30878249,1.31,0.1855,Disetujui langsung
9264633d-cd40-4bba-9bc0-f2a708ec11f0,3284991063160409,2467769607758,Semarang,10311,Industri pengolahan ikan,mikro,super_mikro,60,120950826,7867726,12,0,Ya,Tidak,11757190,6289096,5468094,1545398,2545352,2080369,41855456,30166236,1,0,0,Tidak,0,Ya,SHM,17520642,2.23,0.2705,Disetujui langsung
c763d09e-4caa-46f7-b7c8-05714c231daf,4409291237335809,5875587637090,Bogor,47711,Perdagangan eceran pakaian,mikro,mikro,61,2234404,45856872,12,5,Ya,Ya,334424,212520,121904,45476,11910609,7370226,1208259,981860,1,27730957,1,Tidak,0,Tidak,Tidak ada,0,0.0,0.3369,Disetujui dengan syarat tambahan
0c961552-04e4-49be-b597-0f01b6394ff0,9421518083703815,6124718582475,Denpasar,56101,Restoran dan rumah makan,mikro,mikro,32,203066752,23451094,36,5,Tidak,Tidak,61017186,41383273,19633913,10995244,560557,1578529,145255510,96412951,3,57856003,4,Ya,0,Tidak,Tidak ada,0,0.0,1.2202,Ditolak otomatis
4e1dabc3-614c-4b40-8f48-acad9eafd912,3663007682256869,6005790351049,Jakarta,56101,Restoran dan rumah makan,mikro,mikro,7,152992105,6414018,24,0,Tidak,Tidak,51788200,26917942,24870258,10674317,346971,468469,184588052,118966744,3,68273316,4,Tidak,0,Tidak,Tidak ada,0,0.0,0.8088,Perlu perbaikan profil
1c7b2f39-2bf2-4556-8054-342f9ee8eb05,2162172614045765,9198895045242,Bogor,62011,Aktivitas pemrograman komputer,mikro,super_mikro,21,60530424,21069141,12,0,Tidak,Tidak,21609416,7486342,14123074,7309657,3410962,1689974,46717359,36083481,2,10104957,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.5405,Perlu perbaikan profil
3971561d-b8bd-4b28-8672-257f4379afa6,7022543224563784,7254302254151,Surabaya,56101,Restoran dan rumah makan,mikro,mikro,3,52263111,6055936,36,5,Tidak,Tidak,10115940,5943090,4172850,2016787,107842,100000,38565509,26275079,4,41811,3,Ya,0,Tidak,Tidak ada,0,0.0,1.6379,Ditolak otomatis
91f65e64-8528-41b6-a9ec-c02f72be9eaa,8875884154093457,3107928811751,Tangerang,14111,Industri pakaian jadi,menengah,khusus,83,9190499255,1860615596,60,1,Ya,Ya,1223714268,622540955,601173313,187724639,126623221,674409985,2642767770,2437821430,1,18566583,2,Tidak,0,Ya,BPKB,3352711880,1.8,0.2571,Disetujui langsung
231e3541-1f47-4a19-bbcf-98efc674042e,8378923296707225,1885461384710,Tangerang,14111,Industri pakaian jadi,mikro,mikro,90,5182211,18923828,12,3,Ya,Tidak,1706869,1144337,562532,178870,5323661,3467274,5090978,2877016,2,14851860,2,Tidak,2,Tidak,Tidak ada,0,0.0,0.311,Disetujui dengan syarat tambahan
06761b67-0cbe-40f0-ad7b-19cd1b373d65,0372240104889085,1024990069435,Bandung,47211,Perdagangan eceran makanan,mikro,super_mikro,71,149002329,15335070,24,0,Ya,Tidak,14448331,9764171,4684160,2333974,1539649,2984898,38149869,23013710,1,0,0,Tidak,0,Ya,SHM,35089758,2.29,0.4358,Disetujui dengan syarat tambahan
96894b1b-6fe3-4349-b083-ac513800f9b6,1436045075913055,5310195169574,Tangerang,10311,Industri pengolahan ikan,kecil,kecil,147,1540499289,170278923,48,1,Ya,Ya,875046387,488461302,386585085,157054051,27670714,31356981,2189839811,2013467089,1,15998056,1,Tidak,3,Ya,SHGB,323888328,1.9,0.1346,Disetujui langsung
b7c7324b-e35c-4985-b298-979dc7671c36,9785510571070722,1172435052541,Batam,96011,Laundri dan binatu,mikro,super_mikro,29,203395824,17658816,12,2,Tidak,Tidak,13689290,4994361,8694929,1827668,1977831,643642,41166994,24821987,5,319479319,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.7812,Ditolak otomatis
94774559-c7c4-4da3-ace3-438a563bd0ba,9770396432471745,5829227953172,Medan,62011,Aktivitas pemrograman komputer,mikro,mikro,4,73445559,11287817,24,4,Tidak,Tidak,6243362,1978173,4265189,1251292,847705,913725,23375705,21991587,3,67209377,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.5826,Perlu perbaikan profil
ccf33768-f81c-499a-a34b-7cf0e7dcfaa3,1240002953236650,3380836704918,Yogyakarta,43211,Instalasi listrik,kecil,kecil,76,526452420,459306296,24,0,Ya,Tidak,88261201,27697499,60563702,21106852,71609603,87722868,312048976,255525507,1,78495011,4,Tidak,1,Ya,BPKB,815056846,1.77,0.2806,Disetujui dengan syarat tambahan
7fd3e920-4204-4799-ac53-c61016153333,4832100001094836,4769258355477,Surabaya,47211,Perdagangan eceran makanan,mikro,mikro,10,38342788,40544842,36,2,Tidak,Tidak,6343693,2986760,3356933,1642916,1347320,2646405,15997458,9288922,3,161138073,2,Ya,0,Tidak,Tidak ada,0,0.0,0.8777,Ditolak otomatis
e18fca5e-a9ca-4a6f-a01f-28a5587a4cae,5822816000235838,8806671751688,Denpasar,10311,Industri pengolahan ikan,mikro,mikro,68,16166797,22926665,36,0,Ya,Tidak,3584205,1181854,2402351,777674,1337718,2286670,11549539,8353308,3,34103855,2,Tidak,0,Ya,SHGB,38142383,1.66,0.4999,Perlu tinjauan komite
9ef5aba2-362e-4d64-89a2-faaa272bc941,2825896889293786,7050005971683,Tangerang,47711,Perdagangan eceran pakaian,kecil,kecil,115,1404556886,495206372,24,3,Ya,Ya,684346107,465546199,218799908,92177105,75752882,156656293,2154033873,1427865496,2,0,0,Tidak,1,Ya,SHM,986739820,1.99,0.286,Disetujui langsung
63f12f6f-a6a6-4511-9a77-8c1a74fa9e22,9130317884503647,5097306035872,Tangerang,43211,Instalasi listrik,mikro,mikro,78,197444434,46192700,36,3,Ya,Tidak,55308718,22536778,32771940,11870082,3427095,4609169,150287924,131589163,1,68718513,3,Tidak,0,Ya,SHGB,77847890,1.69,0.3931,Disetujui dengan syarat tambahan
016c7dc9-f542-4efd-9559-9a8403ee311a,9888684928406544,3694674876657,Malang,49431,Angkutan barang,mikro,super_mikro,32,208460416,34184940,12,1,Tidak,Tidak,61408052,41531489,19876563,7634800,2065932,1359307,168313922,146228358,3,449674990,1,Tidak,0,Tidak,Tidak ada,0,0.0,1.4479,Ditolak otomatis
86a789ff-dc50-4e72-875a-364444bb45c3,6729079046212885,9668531785439,Denpasar,01111,Pertanian padi,menengah,khusus,132,7979041671,2853218692,36,4,Ya,Ya,1179237375,513129682,666107693,377598244,730518930,727225681,4086074364,2769846433,1,35637343,3,Tidak,0,Ya,BPKB,4996496096,1.75,0.1139,Disetujui langsung
b967ddc0-629b-4dff-803d-60c86ca5933e,2274929137535619,6148770599914,Surabaya,43211,Instalasi listrik,kecil,kecil,89,576246507,247613727,48,3,Ya,Tidak,184519199,115298931,69220268,18203556,19739101,53862430,588923548,429191468,2,11770775,4,Tidak,2,Ya,BPKB,285353130,1.15,0.2744,Disetujui dengan syarat tambahan
2381b5aa-eaff-415b-a562-4040be162c76,5170353775630316,5054389879459,Malang,43211,Instalasi listrik,mikro,mikro,6,241734617,28927901,36,4,Tidak,Tidak,42647226,14378598,28268628,6800477,629741,1284357,89989009,65757477,5,471074845,4,Ya,0,Tidak,Tidak ada,0,0.0,1.3398,Ditolak otomatis
0d4d9a2e-338e-474a-923b-e56e08d1053b,1614869030707416,7876981510792,Denpasar,10311,Industri pengolahan ikan,mikro,super_mikro,36,4429611,33555268,36,3,Tidak,Tidak,1904816,1094936,809880,337782,2195556,2779788,4594028,3094206,3,178530894,1,Tidak,0,Ya,SHM,53540436,1.6,0.4458,Perlu tinjauan komite
beaf421a-483c-4be0-a631-9d91e7f42683,7200764289876337,7350445789151,Bandung,43211,Instalasi listrik,kecil,kecil,37,561882975,186340629,60,5,Tidak,Tidak,306022708,104396555,201626153,95013222,7026489,33164517,714583117,676075230,3,149952015,2,Tidak,1,Ya,BPKB,437313734,2.35,0.4641,Perlu tinjauan komite
0a0fe148-5937-44cf-9131-62dd6834885e,4588247870192001,8572129624398,Semarang,10311,Industri pengolahan ikan,mikro,super_mikro,24,160641223,16141203,12,3,Tidak,Tidak,51338310,24959840,26378470,5357590,1923935,912787,187990861,143557263,3,120312396,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.7341,Perlu perbaikan profil
3c7e223d-81cf-4410-9d8c-ac120df3fda2,0985799933389868,5560639563911,Yogyakarta,43211,Instalasi listrik,mikro,mikro,21,167912147,9855082,12,1,Tidak,Tidak,25289136,17168624,8120512,3872634,1679845,654679,93862781,83247266,3,134930244,1,Tidak,0,Tidak,Tidak ada,0,0.0,0.5133,Perlu perbaikan profil
c6d6b954-7db7-40a1-a24e-b6cda9246890,4421304181968148,3679418705325,Jakarta,47211,Perdagangan eceran makanan,mikro,super_mikro,7,200269481,16388491,36,5,Tidak,Tidak,73648430,26929139,46719291,26190793,727695,1427756,226985421,163065581,3,106784614,3,Tidak,0,Tidak,Tidak ada,0,0.0,0.6569,Perlu perbaikan profil
c4651a1f-2321-47ec-ba93-c0ecff77243c,1803826891320692,6725883834022,Malang,14111,Industri pakaian jadi,kecil,kecil,142,929654607,295257530,36,1,Ya,Ya,253622567,136404415,117218152,50564541,45702743,68809893,813579192,631396070,1,39405858,4,Tidak,2,Ya,BPKB,633037744,2.14,0.1884,Disetujui langsung
33a3b9bd-2061-4985-a79f-39df1a1b992f,7330963782722651,9447560641067,Bekasi,14111,Industri pakaian jadi,mikro,mikro,28,107845308,2909310,36,5,Tidak,Tidak,25636614,15919864,9716750,3255348,100000,180061,86434106,71285684,4,104271402,4,Ya,0,Tidak,Tidak ada,0,0.0,0.8485,Ditolak otomatis
b4f303ad-b625-4ae9-9451-af68018469f4,9695152349466092,5300689807524,Tangerang,47711,Perdagangan eceran pakaian,kecil,kecil,136,687653433,141305428,48,4,Ya,Tidak,281451485,132091458,149360027,86784059,12463793,72205837,878521628,625474210,1,26996805,2,Tidak,3,Ya,SHM,214039502,1.51,0.248,Disetujui langsung
4809c9ef-3200-499f-af1f-9b0efdaa63f3,9946420151413971,5841618595672,Tangerang,47711,Perdagangan eceran pakaian,kecil,kecil,17,1756808792,309983250,48,3,Tidak,Tidak,1048996894,712021226,336975668,155880214,11669010,14589408,2649826646,2519984014,2,124638081,4,Tidak,0,Ya,SHGB,395851616,1.28,0.5811,Perlu perbaikan profil
9d04da26-5151-40a6-8c02-2c954ba67ed4,8131806091083275,1095786462278,Semarang,96011,Laundri dan binatu,kecil,kecil,176,808552952,62905415,24,2,Ya,Ya,339272288,172298809,166973479,56833350,16684367,31129725,1249145029,797537317,1,10788436,2,Tidak,3,Ya,SHM,94439054,1.5,0.165,Disetujui langsung
58e4f0f7-94d1-490b-ab0c-576e300062c1,3631937296845770,3514187372643,Batam,47711,Perdagangan eceran pakaian,mikro,mikro,16,222285838,9558294,36,1,Tidak,Tidak,39916882,24975925,14940957,8689020,300724,856323,112657710,65390653,3,149472927,1,Tidak,0,Tidak,Tidak ada,0,0.0,0.927,Perlu perbaikan profil
04f07e9e-ba9d-45cb-9939-f454334ce7d5,4852437372070163,0644210892343,Denpasar,49431,Angkutan barang,kecil,kecil,46,1342429740,50025962,60,5,Tidak,Ya,614475950,426636645,187839305,85441017,2285235,7370708,1502869318,1225955438,2,90705495,2,Tidak,0,Tidak,Tidak ada,0,0.0,0.3831,Disetujui dengan syarat tambahan
